Колбаса вареная со сливочным маслом Элефант,499.99
Колбаса вареная Докторская Серышевский МК 480г,259.99
Ребро свиное копчено-варёное Доброе Дело,679.99
Колбаса вареная Чайная 470г Ратимир,249.99
Сардельки Говяжьи Серышевский МК,549.99
Шпикачки Москворецкие Серышевский МК,649.99
Говядина ароматная Ратимир,1259.99
Колбаса вареная Докторская 470г Ратимир,249.99
Колбаса ливерная Печеночная 250г Даурия,66.99
Сосиски Молочные ГОСТ Доброе Дело,649.99
Колбаса вареная Молочная 470г Ратимир,169.99
